DISPLAY NAME	CLASS NAME	CARGO BUCKET	SPAWN COMMAND
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_GRNCHK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_GRNCHK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_GRNCHK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_GRNCHK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_OD_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_ORANGE_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLE_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_PRPLECHK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_RED_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_REDCHK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_KP_FL_TAN_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLKFR_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLU_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK2_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUCHK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_BLUFR_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_CRGHD_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRN_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_GRNCHK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_OD_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_ORANGE_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLE_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_PRPLECHK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_RED_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_REDCHK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_BLK_NKP_FL_TAN_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLK_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLKFR_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_T	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_T_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_T_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_T_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_UT	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_UT_G	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_UT_G_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLU_UT_R	ITEM	addItemCargoGlobal
1. [TF20] Generic Flannel + Combat Trousers	Z_G3_KHK_KP_FL_BLUCHK2_T	ITEM	addItemCargoGlobal
